uf;cod_ibge;numero_candidato;votos_validos;bolsonaro18;haddad18;eleitores
AC;1200401;22;0,6403;0,6943178620270851;0,1068788972436027;266883
AC;1200401;13;0,2630;0,6943178620270851;0,1068788972436027;266883
AC;1200401;15;0,0517;0,6943178620270851;0,1068788972436027;266883
AC;1200401;12;0,0338;0,6943178620270851;0,1068788972436027;266883
AC;1200401;44;0,0065;0,6943178620270851;0,1068788972436027;266883
AC;1200401;30;0,0029;0,6943178620270851;0,1068788972436027;266883
AC;1200401;14;0,0008;0,6943178620270851;0,1068788972436027;266883
AC;1200401;21;0,0004;0,6943178620270851;0,1068788972436027;266883
AC;1200401;80;0,0003;0,6943178620270851;0,1068788972436027;266883
AC;1200401;16;0,0002;0,6943178620270851;0,1068788972436027;266883
AC;1200401;27;0,0002;0,6943178620270851;0,1068788972436027;266883
AC;1200393;13;0,4834;0,3677770224337186;0,3571266711987310;7214
AC;1200393;22;0,3894;0,3677770224337186;0,3571266711987310;7214
AC;1200393;15;0,0820;0,3677770224337186;0,3571266711987310;7214
AC;1200393;12;0,0389;0,3677770224337186;0,3571266711987310;7214
AC;1200393;44;0,0049;0,3677770224337186;0,3571266711987310;7214
AC;1200393;14;0,0011;0,3677770224337186;0,3571266711987310;7214
AC;1200393;30;0,0002;0,3677770224337186;0,3571266711987310;7214
AC;1200393;21;0,0002;0,3677770224337186;0,3571266711987310;7214
AC;1200393;27;0,0000;0,3677770224337186;0,3571266711987310;7214
AC;1200393;16;0,0000;0,3677770224337186;0,3571266711987310;7214
AC;1200393;80;0,0000;0,3677770224337186;0,3571266711987310;7214
AC;1200203;22;0,6853;0,6361656278239914;0,1495470028037167;59505
AC;1200203;13;0,2383;0,6361656278239914;0,1495470028037167;59505
AC;1200203;15;0,0417;0,6361656278239914;0,1495470028037167;59505
AC;1200203;12;0,0280;0,6361656278239914;0,1495470028037167;59505
AC;1200203;44;0,0038;0,6361656278239914;0,1495470028037167;59505
AC;1200203;30;0,0016;0,6361656278239914;0,1495470028037167;59505
AC;1200203;14;0,0007;0,6361656278239914;0,1495470028037167;59505
AC;1200203;21;0,0004;0,6361656278239914;0,1495470028037167;59505
AC;1200203;16;0,0001;0,6361656278239914;0,1495470028037167;59505
AC;1200203;80;0,0001;0,6361656278239914;0,1495470028037167;59505
AC;1200203;27;0,0000;0,6361656278239914;0,1495470028037167;59505
AC;1200302;13;0,5210;0,4018063583815029;0,4636560693641619;22789
AC;1200302;22;0,4068;0,4018063583815029;0,4636560693641619;22789
AC;1200302;15;0,0417;0,4018063583815029;0,4636560693641619;22789
AC;1200302;12;0,0245;0,4018063583815029;0,4636560693641619;22789
AC;1200302;44;0,0045;0,4018063583815029;0,4636560693641619;22789
AC;1200302;30;0,0007;0,4018063583815029;0,4636560693641619;22789
AC;1200302;21;0,0004;0,4018063583815029;0,4636560693641619;22789
AC;1200302;80;0,0001;0,4018063583815029;0,4636560693641619;22789
AC;1200302;14;0,0001;0,4018063583815029;0,4636560693641619;22789
AC;1200302;16;0,0001;0,4018063583815029;0,4636560693641619;22789
AC;1200302;27;0,0000;0,4018063583815029;0,4636560693641619;22789
AC;1200609;22;0,4942;0,4556769707240110;0,3984105650674926;27701
AC;1200609;13;0,4345;0,4556769707240110;0,3984105650674926;27701
AC;1200609;15;0,0363;0,4556769707240110;0,3984105650674926;27701
AC;1200609;12;0,0293;0,4556769707240110;0,3984105650674926;27701
AC;1200609;44;0,0042;0,4556769707240110;0,3984105650674926;27701
AC;1200609;30;0,0005;0,4556769707240110;0,3984105650674926;27701
AC;1200609;16;0,0004;0,4556769707240110;0,3984105650674926;27701
AC;1200609;14;0,0003;0,4556769707240110;0,3984105650674926;27701
AC;1200609;21;0,0002;0,4556769707240110;0,3984105650674926;27701
AC;1200609;27;0,0001;0,4556769707240110;0,3984105650674926;27701
AC;1200609;80;0,0000;0,4556769707240110;0,3984105650674926;27701
AC;1200351;22;0,5145;0,2907863849765258;0,4176936619718310;11337
AC;1200351;13;0,4018;0,2907863849765258;0,4176936619718310;11337
AC;1200351;15;0,0537;0,2907863849765258;0,4176936619718310;11337
AC;1200351;12;0,0279;0,2907863849765258;0,4176936619718310;11337
AC;1200351;44;0,0012;0,2907863849765258;0,4176936619718310;11337
AC;1200351;14;0,0004;0,2907863849765258;0,4176936619718310;11337
AC;1200351;16;0,0001;0,2907863849765258;0,4176936619718310;11337
AC;1200351;80;0,0001;0,2907863849765258;0,4176936619718310;11337
AC;1200351;30;0,0001;0,2907863849765258;0,4176936619718310;11337
AC;1200351;21;0,0001;0,2907863849765258;0,4176936619718310;11337
AC;1200351;27;0,0000;0,2907863849765258;0,4176936619718310;11337
AC;1200427;22;0,7389;0,5362532204637468;0,2542019384124647;11784
AC;1200427;13;0,2074;0,5362532204637468;0,2542019384124647;11784
AC;1200427;15;0,0297;0,5362532204637468;0,2542019384124647;11784
AC;1200427;12;0,0186;0,5362532204637468;0,2542019384124647;11784
AC;1200427;44;0,0039;0,5362532204637468;0,2542019384124647;11784
AC;1200427;30;0,0009;0,5362532204637468;0,2542019384124647;11784
AC;1200427;14;0,0003;0,5362532204637468;0,2542019384124647;11784
AC;1200427;27;0,0001;0,5362532204637468;0,2542019384124647;11784
AC;1200427;21;0,0001;0,5362532204637468;0,2542019384124647;11784
AC;1200427;16;0,0000;0,5362532204637468;0,2542019384124647;11784
AC;1200427;80;0,0000;0,5362532204637468;0,2542019384124647;11784
AC;1200138;22;0,6203;0,6307129798903108;0,1727605118829982;9941
AC;1200138;13;0,2933;0,6307129798903108;0,1727605118829982;9941
AC;1200138;15;0,0490;0,6307129798903108;0,1727605118829982;9941
AC;1200138;12;0,0271;0,6307129798903108;0,1727605118829982;9941
AC;1200138;44;0,0080;0,6307129798903108;0,1727605118829982;9941
AC;1200138;14;0,0012;0,6307129798903108;0,1727605118829982;9941
AC;1200138;30;0,0007;0,6307129798903108;0,1727605118829982;9941
AC;1200138;21;0,0003;0,6307129798903108;0,1727605118829982;9941
AC;1200138;16;0,0001;0,6307129798903108;0,1727605118829982;9941
AC;1200138;80;0,0000;0,6307129798903108;0,1727605118829982;9941
AC;1200138;27;0,0000;0,6307129798903108;0,1727605118829982;9941
AC;1200435;13;0,5389;0,2212885154061625;0,5182072829131653;3771
AC;1200435;22;0,4083;0,2212885154061625;0,5182072829131653;3771
AC;1200435;15;0,0230;0,2212885154061625;0,5182072829131653;3771
AC;1200435;12;0,0175;0,2212885154061625;0,5182072829131653;3771
AC;1200435;44;0,0103;0,2212885154061625;0,5182072829131653;3771
AC;1200435;30;0,0012;0,2212885154061625;0,5182072829131653;3771
AC;1200435;14;0,0008;0,2212885154061625;0,5182072829131653;3771
AC;1200435;16;0,0000;0,2212885154061625;0,5182072829131653;3771
AC;1200435;80;0,0000;0,2212885154061625;0,5182072829131653;3771
AC;1200435;27;0,0000;0,2212885154061625;0,5182072829131653;3771
AC;1200435;21;0,0000;0,2212885154061625;0,5182072829131653;3771
AC;1200104;22;0,6467;0,5975964181918153;0,2572460922158511;18230
AC;1200104;13;0,2950;0,5975964181918153;0,2572460922158511;18230
AC;1200104;15;0,0351;0,5975964181918153;0,2572460922158511;18230
AC;1200104;12;0,0176;0,5975964181918153;0,2572460922158511;18230
AC;1200104;44;0,0037;0,5975964181918153;0,2572460922158511;18230
AC;1200104;30;0,0008;0,5975964181918153;0,2572460922158511;18230
AC;1200104;14;0,0003;0,5975964181918153;0,2572460922158511;18230
AC;1200104;21;0,0003;0,5975964181918153;0,2572460922158511;18230
AC;1200104;27;0,0002;0,5975964181918153;0,2572460922158511;18230
AC;1200104;16;0,0001;0,5975964181918153;0,2572460922158511;18230
AC;1200104;80;0,0001;0,5975964181918153;0,2572460922158511;18230
AC;1200500;22;0,6572;0,6233585663525413;0,1965085740769349;30369
AC;1200500;13;0,2667;0,6233585663525413;0,1965085740769349;30369
AC;1200500;15;0,0447;0,6233585663525413;0,1965085740769349;30369
AC;1200500;12;0,0217;0,6233585663525413;0,1965085740769349;30369
AC;1200500;44;0,0075;0,6233585663525413;0,1965085740769349;30369
AC;1200500;30;0,0011;0,6233585663525413;0,1965085740769349;30369
AC;1200500;14;0,0009;0,6233585663525413;0,1965085740769349;30369
AC;1200500;21;0,0001;0,6233585663525413;0,1965085740769349;30369
AC;1200500;27;0,0001;0,6233585663525413;0,1965085740769349;30369
AC;1200500;16;0,0000;0,6233585663525413;0,1965085740769349;30369
AC;1200500;80;0,0000;0,6233585663525413;0,1965085740769349;30369
AC;1200344;22;0,5676;0,4265086206896552;0,3706896551724138;7779
AC;1200344;13;0,3786;0,4265086206896552;0,3706896551724138;7779
AC;1200344;15;0,0228;0,4265086206896552;0,3706896551724138;7779
AC;1200344;12;0,0206;0,4265086206896552;0,3706896551724138;7779
AC;1200344;44;0,0085;0,4265086206896552;0,3706896551724138;7779
AC;1200344;21;0,0009;0,4265086206896552;0,3706896551724138;7779
AC;1200344;30;0,0005;0,4265086206896552;0,3706896551724138;7779
AC;1200344;14;0,0004;0,4265086206896552;0,3706896551724138;7779
AC;1200344;27;0,0002;0,4265086206896552;0,3706896551724138;7779
AC;1200344;16;0,0000;0,4265086206896552;0,3706896551724138;7779
AC;1200344;80;0,0000;0,4265086206896552;0,3706896551724138;7779
AC;1200336;22;0,6315;0,5027003672499460;0,2985526031540289;13786
AC;1200336;13;0,3159;0,5027003672499460;0,2985526031540289;13786
AC;1200336;15;0,0323;0,5027003672499460;0,2985526031540289;13786
AC;1200336;12;0,0151;0,5027003672499460;0,2985526031540289;13786
AC;1200336;44;0,0031;0,5027003672499460;0,2985526031540289;13786
AC;1200336;30;0,0008;0,5027003672499460;0,2985526031540289;13786
AC;1200336;14;0,0006;0,5027003672499460;0,2985526031540289;13786
AC;1200336;21;0,0004;0,5027003672499460;0,2985526031540289;13786
AC;1200336;16;0,0001;0,5027003672499460;0,2985526031540289;13786
AC;1200336;80;0,0001;0,5027003672499460;0,2985526031540289;13786
AC;1200336;27;0,0001;0,5027003672499460;0,2985526031540289;13786
AC;1200328;13;0,5508;0,3181283107710418;0,4932313125367864;5594
AC;1200328;22;0,3771;0,3181283107710418;0,4932313125367864;5594
AC;1200328;15;0,0391;0,3181283107710418;0,4932313125367864;5594
AC;1200328;12;0,0299;0,3181283107710418;0,4932313125367864;5594
AC;1200328;44;0,0015;0,3181283107710418;0,4932313125367864;5594
AC;1200328;21;0,0005;0,3181283107710418;0,4932313125367864;5594
AC;1200328;30;0,0005;0,3181283107710418;0,4932313125367864;5594
AC;1200328;14;0,0005;0,3181283107710418;0,4932313125367864;5594
AC;1200328;16;0,0002;0,3181283107710418;0,4932313125367864;5594
AC;1200328;80;0,0000;0,3181283107710418;0,4932313125367864;5594
AC;1200328;27;0,0000;0,3181283107710418;0,4932313125367864;5594
AC;1200013;22;0,7359;0,6926758520667150;0,1638868745467730;9529
AC;1200013;13;0,2130;0,6926758520667150;0,1638868745467730;9529
AC;1200013;15;0,0270;0,6926758520667150;0,1638868745467730;9529
AC;1200013;12;0,0164;0,6926758520667150;0,1638868745467730;9529
AC;1200013;44;0,0052;0,6926758520667150;0,1638868745467730;9529
AC;1200013;30;0,0015;0,6926758520667150;0,1638868745467730;9529
AC;1200013;14;0,0008;0,6926758520667150;0,1638868745467730;9529
AC;1200013;16;0,0001;0,6926758520667150;0,1638868745467730;9529
AC;1200013;80;0,0000;0,6926758520667150;0,1638868745467730;9529
AC;1200013;27;0,0000;0,6926758520667150;0,1638868745467730;9529
AC;1200013;21;0,0000;0,6926758520667150;0,1638868745467730;9529
AC;1200385;22;0,6612;0,6209136407198381;0,1557874560749654;12286
AC;1200385;13;0,2601;0,6209136407198381;0,1557874560749654;12286
AC;1200385;15;0,0521;0,6209136407198381;0,1557874560749654;12286
AC;1200385;12;0,0201;0,6209136407198381;0,1557874560749654;12286
AC;1200385;44;0,0046;0,6209136407198381;0,1557874560749654;12286
AC;1200385;30;0,0012;0,6209136407198381;0,1557874560749654;12286
AC;1200385;14;0,0006;0,6209136407198381;0,1557874560749654;12286
AC;1200385;21;0,0001;0,6209136407198381;0,1557874560749654;12286
AC;1200385;16;0,0000;0,6209136407198381;0,1557874560749654;12286
AC;1200385;80;0,0000;0,6209136407198381;0,1557874560749654;12286
AC;1200385;27;0,0000;0,6209136407198381;0,1557874560749654;12286
AC;1200450;22;0,6640;0,6563902156607324;0,1503835576783905;17851
AC;1200450;13;0,2561;0,6563902156607324;0,1503835576783905;17851
AC;1200450;15;0,0475;0,6563902156607324;0,1503835576783905;17851
AC;1200450;12;0,0254;0,6563902156607324;0,1503835576783905;17851
AC;1200450;44;0,0055;0,6563902156607324;0,1503835576783905;17851
AC;1200450;30;0,0010;0,6563902156607324;0,1503835576783905;17851
AC;1200450;14;0,0002;0,6563902156607324;0,1503835576783905;17851
AC;1200450;21;0,0001;0,6563902156607324;0,1503835576783905;17851
AC;1200450;27;0,0001;0,6563902156607324;0,1503835576783905;17851
AC;1200450;16;0,0000;0,6563902156607324;0,1503835576783905;17851
AC;1200450;80;0,0000;0,6563902156607324;0,1503835576783905;17851
AC;1200054;22;0,5531;0,4518141899699561;0,4178414605962560;6388
AC;1200054;13;0,4112;0,4518141899699561;0,4178414605962560;6388
AC;1200054;15;0,0224;0,4518141899699561;0,4178414605962560;6388
AC;1200054;12;0,0090;0,4518141899699561;0,4178414605962560;6388
AC;1200054;44;0,0023;0,4518141899699561;0,4178414605962560;6388
AC;1200054;16;0,0010;0,4518141899699561;0,4178414605962560;6388
AC;1200054;14;0,0004;0,4518141899699561;0,4178414605962560;6388
AC;1200054;30;0,0004;0,4518141899699561;0,4178414605962560;6388
AC;1200054;21;0,0002;0,4518141899699561;0,4178414605962560;6388
AC;1200054;27;0,0000;0,4518141899699561;0,4178414605962560;6388
AC;1200054;80;0,0000;0,4518141899699561;0,4178414605962560;6388
AC;1200179;22;0,6561;0,6234788833214030;0,1775232641374374;7843
AC;1200179;13;0,2712;0,6234788833214030;0,1775232641374374;7843
AC;1200179;15;0,0439;0,6234788833214030;0,1775232641374374;7843
AC;1200179;12;0,0200;0,6234788833214030;0,1775232641374374;7843
AC;1200179;44;0,0077;0,6234788833214030;0,1775232641374374;7843
AC;1200179;30;0,0010;0,6234788833214030;0,1775232641374374;7843
AC;1200179;21;0,0002;0,6234788833214030;0,1775232641374374;7843
AC;1200179;27;0,0000;0,6234788833214030;0,1775232641374374;7843
AC;1200179;16;0,0000;0,6234788833214030;0,1775232641374374;7843
AC;1200179;80;0,0000;0,6234788833214030;0,1775232641374374;7843
AC;1200179;14;0,0000;0,6234788833214030;0,1775232641374374;7843
AC;1200807;22;0,6884;0,6133428251805146;0,2003457744330316;13195
AC;1200807;13;0,2427;0,6133428251805146;0,2003457744330316;13195
AC;1200807;15;0,0451;0,6133428251805146;0,2003457744330316;13195
AC;1200807;12;0,0164;0,6133428251805146;0,2003457744330316;13195
AC;1200807;44;0,0052;0,6133428251805146;0,2003457744330316;13195
AC;1200807;30;0,0012;0,6133428251805146;0,2003457744330316;13195
AC;1200807;14;0,0006;0,6133428251805146;0,2003457744330316;13195
AC;1200807;21;0,0003;0,6133428251805146;0,2003457744330316;13195
AC;1200807;16;0,0001;0,6133428251805146;0,2003457744330316;13195
AC;1200807;27;0,0001;0,6133428251805146;0,2003457744330316;13195
AC;1200807;80;0,0000;0,6133428251805146;0,2003457744330316;13195
AC;1200708;22;0,5494;0,4807948490230906;0,3865452930728241;12127
AC;1200708;13;0,4032;0,4807948490230906;0,3865452930728241;12127
AC;1200708;15;0,0234;0,4807948490230906;0,3865452930728241;12127
AC;1200708;12;0,0179;0,4807948490230906;0,3865452930728241;12127
AC;1200708;44;0,0047;0,4807948490230906;0,3865452930728241;12127
AC;1200708;30;0,0006;0,4807948490230906;0,3865452930728241;12127
AC;1200708;21;0,0003;0,4807948490230906;0,3865452930728241;12127
AC;1200708;14;0,0002;0,4807948490230906;0,3865452930728241;12127
AC;1200708;16;0,0001;0,4807948490230906;0,3865452930728241;12127
AC;1200708;80;0,0001;0,4807948490230906;0,3865452930728241;12127
AC;1200708;27;0,0000;0,4807948490230906;0,3865452930728241;12127
AC;1200252;22;0,6718;0,6377591934929545;0,2199564669492496;12531
AC;1200252;13;0,2682;0,6377591934929545;0,2199564669492496;12531
AC;1200252;15;0,0390;0,6377591934929545;0,2199564669492496;12531
AC;1200252;12;0,0147;0,6377591934929545;0,2199564669492496;12531
AC;1200252;44;0,0048;0,6377591934929545;0,2199564669492496;12531
AC;1200252;14;0,0006;0,6377591934929545;0,2199564669492496;12531
AC;1200252;30;0,0004;0,6377591934929545;0,2199564669492496;12531
AC;1200252;16;0,0002;0,6377591934929545;0,2199564669492496;12531
AC;1200252;21;0,0002;0,6377591934929545;0,2199564669492496;12531
AC;1200252;80;0,0001;0,6377591934929545;0,2199564669492496;12531
AC;1200252;27;0,0000;0,6377591934929545;0,2199564669492496;12531
AL;2709202;13;0,7625;0,1178700520144583;0,7437185929648241;18358
AL;2709202;22;0,1692;0,1178700520144583;0,7437185929648241;18358
AL;2709202;15;0,0403;0,1178700520144583;0,7437185929648241;18358
AL;2709202;12;0,0208;0,1178700520144583;0,7437185929648241;18358
AL;2709202;44;0,0058;0,1178700520144583;0,7437185929648241;18358
AL;2709202;14;0,0007;0,1178700520144583;0,7437185929648241;18358
AL;2709202;30;0,0005;0,1178700520144583;0,7437185929648241;18358
AL;2709202;16;0,0002;0,1178700520144583;0,7437185929648241;18358
AL;2709202;80;0,0001;0,1178700520144583;0,7437185929648241;18358
AL;2709202;27;0,0000;0,1178700520144583;0,7437185929648241;18358
AL;2709202;21;0,0000;0,1178700520144583;0,7437185929648241;18358
AL;2704302;22;0,4959;0,5229173275224002;0,1970706276635359;627485
AL;2704302;13;0,4043;0,5229173275224002;0,1970706276635359;627485
AL;2704302;15;0,0534;0,5229173275224002;0,1970706276635359;627485
AL;2704302;12;0,0321;0,5229173275224002;0,1970706276635359;627485
AL;2704302;44;0,0079;0,5229173275224002;0,1970706276635359;627485
AL;2704302;30;0,0030;0,5229173275224002;0,1970706276635359;627485
AL;2704302;14;0,0021;0,5229173275224002;0,1970706276635359;627485
AL;2704302;80;0,0006;0,5229173275224002;0,1970706276635359;627485
AL;2704302;21;0,0004;0,5229173275224002;0,1970706276635359;627485
AL;2704302;16;0,0002;0,5229173275224002;0,1970706276635359;627485
AL;2704302;27;0,0001;0,5229173275224002;0,1970706276635359;627485
AL;2700102;13;0,8622;0,0653940283896231;0,7921683798335780;15950
AL;2700102;22;0,0826;0,0653940283896231;0,7921683798335780;15950
AL;2700102;15;0,0298;0,0653940283896231;0,7921683798335780;15950
AL;2700102;12;0,0221;0,0653940283896231;0,7921683798335780;15950
AL;2700102;44;0,0018;0,0653940283896231;0,7921683798335780;15950
AL;2700102;30;0,0006;0,0653940283896231;0,7921683798335780;15950
AL;2700102;14;0,0005;0,0653940283896231;0,7921683798335780;15950
AL;2700102;16;0,0003;0,0653940283896231;0,7921683798335780;15950
AL;2700102;21;0,0003;0,0653940283896231;0,7921683798335780;15950
AL;2700102;80;0,0001;0,0653940283896231;0,7921683798335780;15950
AL;2700102;27;0,0000;0,0653940283896231;0,7921683798335780;15950
AL;2709103;13;0,7462;0,1846968672526482;0,6513409961685823;14168
AL;2709103;22;0,1935;0,1846968672526482;0,6513409961685823;14168
AL;2709103;15;0,0280;0,1846968672526482;0,6513409961685823;14168
AL;2709103;12;0,0217;0,1846968672526482;0,6513409961685823;14168
AL;2709103;44;0,0079;0,1846968672526482;0,6513409961685823;14168
AL;2709103;14;0,0015;0,1846968672526482;0,6513409961685823;14168
AL;2709103;30;0,0008;0,1846968672526482;0,6513409961685823;14168
AL;2709103;16;0,0002;0,1846968672526482;0,6513409961685823;14168
AL;2709103;21;0,0001;0,1846968672526482;0,6513409961685823;14168
AL;2709103;80;0,0001;0,1846968672526482;0,6513409961685823;14168
AL;2709103;27;0,0000;0,1846968672526482;0,6513409961685823;14168
AL;2706307;13;0,6234;0,2783080880251501;0,5266933409545584;52692
AL;2706307;22;0,3118;0,2783080880251501;0,5266933409545584;52692
AL;2706307;15;0,0306;0,2783080880251501;0,5266933409545584;52692
AL;2706307;12;0,0257;0,2783080880251501;0,5266933409545584;52692
AL;2706307;44;0,0046;0,2783080880251501;0,5266933409545584;52692
AL;2706307;14;0,0021;0,2783080880251501;0,5266933409545584;52692
AL;2706307;30;0,0011;0,2783080880251501;0,5266933409545584;52692
AL;2706307;21;0,0003;0,2783080880251501;0,5266933409545584;52692
AL;2706307;80;0,0002;0,2783080880251501;0,5266933409545584;52692
AL;2706307;27;0,0001;0,2783080880251501;0,5266933409545584;52692
AL;2706307;16;0,0001;0,2783080880251501;0,5266933409545584;52692
AL;2707701;13;0,5074;0,4192497120874274;0,3634559309989954;62255
AL;2707701;22;0,4175;0,4192497120874274;0,3634559309989954;62255
AL;2707701;15;0,0422;0,4192497120874274;0,3634559309989954;62255
AL;2707701;12;0,0233;0,4192497120874274;0,3634559309989954;62255
AL;2707701;44;0,0061;0,4192497120874274;0,3634559309989954;62255
AL;2707701;14;0,0016;0,4192497120874274;0,3634559309989954;62255
AL;2707701;30;0,0013;0,4192497120874274;0,3634559309989954;62255
AL;2707701;80;0,0004;0,4192497120874274;0,3634559309989954;62255
AL;2707701;21;0,0002;0,4192497120874274;0,3634559309989954;62255
AL;2707701;16;0,0001;0,4192497120874274;0,3634559309989954;62255
AL;2707701;27;0,0001;0,4192497120874274;0,3634559309989954;62255
AL;2708006;13;0,7142;0,1867773092096313;0,6670747744071102;32098
AL;2708006;22;0,2229;0,1867773092096313;0,6670747744071102;32098
AL;2708006;15;0,0328;0,1867773092096313;0,6670747744071102;32098
AL;2708006;12;0,0228;0,1867773092096313;0,6670747744071102;32098
AL;2708006;44;0,0049;0,1867773092096313;0,6670747744071102;32098
AL;2708006;30;0,0010;0,1867773092096313;0,6670747744071102;32098
AL;2708006;14;0,0009;0,1867773092096313;0,6670747744071102;32098
AL;2708006;16;0,0002;0,1867773092096313;0,6670747744071102;32098
AL;2708006;21;0,0002;0,1867773092096313;0,6670747744071102;32098
AL;2708006;80;0,0001;0,1867773092096313;0,6670747744071102;32098
AL;2708006;27;0,0000;0,1867773092096313;0,6670747744071102;32098
AL;2701407;13;0,6550;0,2246053210893767;0,6015472671237184;25843
AL;2701407;22;0,2922;0,2246053210893767;0,6015472671237184;25843
AL;2701407;15;0,0204;0,2246053210893767;0,6015472671237184;25843
AL;2701407;12;0,0193;0,2246053210893767;0,6015472671237184;25843
AL;2701407;44;0,0105;0,2246053210893767;0,6015472671237184;25843
AL;2701407;14;0,0013;0,2246053210893767;0,6015472671237184;25843
AL;2701407;30;0,0010;0,2246053210893767;0,6015472671237184;25843
AL;2701407;21;0,0002;0,2246053210893767;0,6015472671237184;25843
AL;2701407;27;0,0001;0,2246053210893767;0,6015472671237184;25843
AL;2701407;16;0,0001;0,2246053210893767;0,6015472671237184;25843
AL;2701407;80;0,0001;0,2246053210893767;0,6015472671237184;25843
AL;2701704;13;0,5777;0,3436445444319460;0,4652418447694038;12940
AL;2701704;22;0,3578;0,3436445444319460;0,4652418447694038;12940
AL;2701704;15;0,0405;0,3436445444319460;0,4652418447694038;12940
AL;2701704;12;0,0190;0,3436445444319460;0,4652418447694038;12940
AL;2701704;44;0,0024;0,3436445444319460;0,4652418447694038;12940
AL;2701704;14;0,0015;0,3436445444319460;0,4652418447694038;12940
AL;2701704;30;0,0007;0,3436445444319460;0,4652418447694038;12940
AL;2701704;27;0,0001;0,3436445444319460;0,4652418447694038;12940
AL;2701704;16;0,0001;0,3436445444319460;0,4652418447694038;12940
AL;2701704;80;0,0001;0,3436445444319460;0,4652418447694038;12940
AL;2701704;21;0,0001;0,3436445444319460;0,4652418447694038;12940
AL;2702405;13;0,7917;0,1376102226871918;0,7031833806605888;39075
AL;2702405;22;0,1568;0,1376102226871918;0,7031833806605888;39075
AL;2702405;15;0,0274;0,1376102226871918;0,7031833806605888;39075
AL;2702405;12;0,0200;0,1376102226871918;0,7031833806605888;39075
AL;2702405;44;0,0018;0,1376102226871918;0,7031833806605888;39075
AL;2702405;30;0,0008;0,1376102226871918;0,7031833806605888;39075
AL;2702405;14;0,0007;0,1376102226871918;0,7031833806605888;39075
AL;2702405;21;0,0003;0,1376102226871918;0,7031833806605888;39075
AL;2702405;27;0,0002;0,1376102226871918;0,7031833806605888;39075
AL;2702405;16;0,0001;0,1376102226871918;0,7031833806605888;39075
AL;2702405;80;0,0001;0,1376102226871918;0,7031833806605888;39075
AL;2705705;13;0,6217;0,2594490091831803;0,5622039632672788;16034
AL;2705705;22;0,3152;0,2594490091831803;0,5622039632672788;16034
AL;2705705;15;0,0359;0,2594490091831803;0,5622039632672788;16034
AL;2705705;12;0,0207;0,2594490091831803;0,5622039632672788;16034
AL;2705705;44;0,0036;0,2594490091831803;0,5622039632672788;16034
AL;2705705;14;0,0011;0,2594490091831803;0,5622039632672788;16034
AL;2705705;30;0,0010;0,2594490091831803;0,5622039632672788;16034
AL;2705705;16;0,0006;0,2594490091831803;0,5622039632672788;16034
AL;2705705;80;0,0001;0,2594490091831803;0,5622039632672788;16034
AL;2705705;27;0,0001;0,2594490091831803;0,5622039632672788;16034
AL;2705705;21;0,0000;0,2594490091831803;0,5622039632672788;16034
AL;2707404;13;0,5278;0,3899837699976814;0,4310224901460700;7062
AL;2707404;22;0,4165;0,3899837699976814;0,4310224901460700;7062
AL;2707404;15;0,0298;0,3899837699976814;0,4310224901460700;7062
AL;2707404;12;0,0192;0,3899837699976814;0,4310224901460700;7062
AL;2707404;44;0,0047;0,3899837699976814;0,4310224901460700;7062
AL;2707404;14;0,0015;0,3899837699976814;0,4310224901460700;7062
AL;2707404;30;0,0004;0,3899837699976814;0,4310224901460700;7062
AL;2707404;80;0,0002;0,3899837699976814;0,4310224901460700;7062
AL;2707404;27;0,0000;0,3899837699976814;0,4310224901460700;7062
AL;2707404;16;0,0000;0,3899837699976814;0,4310224901460700;7062
AL;2707404;21;0,0000;0,3899837699976814;0,4310224901460700;7062
AL;2708907;13;0,4719;0,4392598551890587;0,3358809332260660;12499
AL;2708907;22;0,4506;0,4392598551890587;0,3358809332260660;12499
AL;2708907;15;0,0415;0,4392598551890587;0,3358809332260660;12499
AL;2708907;12;0,0244;0,4392598551890587;0,3358809332260660;12499
AL;2708907;44;0,0079;0,4392598551890587;0,3358809332260660;12499
AL;2708907;14;0,0017;0,4392598551890587;0,3358809332260660;12499
AL;2708907;80;0,0008;0,4392598551890587;0,3358809332260660;12499
AL;2708907;30;0,0007;0,4392598551890587;0,3358809332260660;12499
AL;2708907;27;0,0002;0,4392598551890587;0,3358809332260660;12499
AL;2708907;16;0,0002;0,4392598551890587;0,3358809332260660;12499
AL;2708907;21;0,0001;0,4392598551890587;0,3358809332260660;12499
AL;2701001;13;0,5756;0,3276257578240210;0,5049156152711781;19605
AL;2701001;22;0,3600;0,3276257578240210;0,5049156152711781;19605
AL;2701001;15;0,0321;0,3276257578240210;0,5049156152711781;19605
AL;2701001;12;0,0202;0,3276257578240210;0,5049156152711781;19605
AL;2701001;44;0,0080;0,3276257578240210;0,5049156152711781;19605
AL;2701001;14;0,0024;0,3276257578240210;0,5049156152711781;19605
AL;2701001;30;0,0011;0,3276257578240210;0,5049156152711781;19605
AL;2701001;16;0,0001;0,3276257578240210;0,5049156152711781;19605
AL;2701001;80;0,0001;0,3276257578240210;0,5049156152711781;19605
AL;2701001;21;0,0001;0,3276257578240210;0,5049156152711781;19605
AL;2701001;27;0,0001;0,3276257578240210;0,5049156152711781;19605
AL;2702207;13;0,5979;0,3339355615778380;0,4911171333935562;5018
AL;2702207;22;0,3284;0,3339355615778380;0,4911171333935562;5018
